Pool,job,cost,Cj_initial,Cj_final,Diff_Cj,Tj_initial,Tj_final,Tj_final_pondere,Diff_Tj,Cmax,dj
Existants,J1,0.96,65,65,0,0,0,0.0,0,224,95
Existants,J2,0.82,88,88,0,0,0,0.0,0,224,108
Existants,J3,0.87,158,158,0,52,52,45.02,0,224,106
Existants,J4,0.96,71,71,0,0,0,0.0,0,224,98
Nouveaux acceptés,J5,0.13,,224,,,0,0.0,,224,246
