Pool,job,Tj_initial,Tj_final,Diff_Tj,dj,(Tj-dj)/dj,((Tj_final)-(Tj_initial))/(Tj_initial)
Existants,J1,0,0,0,101,-1.0,,
Existants,J2,24,24,0,101,23.0,0.0,
Existants,J3,78,83,5,152,82.0,0.06,
Nouveaux acceptés,J4,,194,,278,0.7,,
Nouveaux acceptés,J5,,284,,228,1.25,,
Nouveaux acceptés,J6,,164,,259,0.63,,
Nouveaux acceptés,J7,,42,,316,0.13,,
