Pool,job,Tj_initial,Tj_final,Diff_Tj,dj,(Tj-dj)/dj,((Tj_final)-(Tj_initial))/(Tj_initial)
Existants,J1,115,115,0,105,114.0,0.0,
Existants,J2,62,62,0,93,61.0,0.0,
Existants,J3,0,0,0,123,-1.0,,
Existants,J4,174,174,0,74,173.0,0.0,
