Pool,job,Tj_initial,Tj_final,Diff_Tj,dj,(Tj-dj)/dj,((Tj_final)-(Tj_initial))/(Tj_initial)
Existants,J1,0,0,0,122,-1.0,,
Existants,J2,58,63,5,110,62.0,0.09,
Nouveaux acceptés,J3,,119,,134,0.89,,
