Pool,job,Tj_initial,Tj_final,Diff_Tj,dj,(Tj-dj)/dj,((Tj_final)-(Tj_initial))/(Tj_initial)
Existants,J1,199,199,0,102,198.0,0.0,
Existants,J2,244,244,0,111,243.0,0.0,
Existants,J3,126,126,0,117,125.0,0.0,
Existants,J4,44,44,0,98,43.0,0.0,
Existants,J5,66,66,0,128,65.0,0.0,
Existants,J6,245,0,-245,178,-1.0,-1.0,
Existants,J7,0,0,0,119,-1.0,,
Nouveaux acceptés,J8,,0,,406,0.0,,
Nouveaux acceptés,J9,,0,,405,0.0,,
Nouveaux acceptés,J10,,60,,394,0.15,,
