size,cost_variant,delta_ratio,instance,cut_time_pos,nb_orders,nb_jobs,nb_new_jobs,nb_accepted_new_jobs,accepted_over_new,acceptance_ratio,cmax,total_tardiness,weighted_tardiness,obj,computing_time,delta_tjE
m,portion_of_7_3,0.1,15,middle,2,9,3,3,3/3,1.0,616,1078,570.1987,1186.1987,5.514582333038561,20.749399999999998
m,portion_of_7_3,0.1,15,late,2,9,3,3,3/3,1.0,651,672,490.27129999999994,1141.2713,5.609476667013951,0.0
m,portion_of_7_3,0.1,16,early,2,7,2,1,1/2,0.5,318,327,220.1079,538.1079,7.291527000023052,-6.839199999999996
m,portion_of_7_3,0.1,16,middle,2,7,2,2,2/2,1.0,336,379,247.7819,583.7819,3.74534679192584,15.639199999999995
m,portion_of_7_3,0.1,16,late,2,7,2,2,2/2,1.0,442,244,203.5615,645.5615,3.990234458004125,0.0
m,portion_of_7_3,0.1,17,early,2,9,3,2,2/3,0.67,418,795,429.528,847.528,12.509058750001714,6.872200000000003
m,portion_of_7_3,0.1,17,middle,2,9,3,3,3/3,1.0,459,647,371.9122,830.9122,4.319055208005011,0.0
m,portion_of_7_3,0.1,17,late,2,9,3,1,1/3,0.33,393,323,275.9798,668.9798000000001,11.148981541977264,0.0
m,portion_of_7_3,0.1,18,early,2,7,2,0,0/2,0.0,243,112,107.2208,350.2208,5.845082000014372,0.0
m,portion_of_7_3,0.1,18,middle,2,7,2,2,2/2,1.0,357,347,138.8662,495.8662,4.193191792001016,4.761200000000002
m,portion_of_7_3,0.1,18,late,2,7,2,2,2/2,1.0,407,225,122.96800000000002,529.9680000000001,4.101164542022161,4.9719999999999995
m,portion_of_7_3,0.1,19,early,2,9,3,2,2/3,0.67,519,1130,770.0542,1289.0542,13.771578958025202,-30.896799999999985
m,portion_of_7_3,0.1,19,middle,2,9,3,3,3/3,1.0,547,679,584.7875,1131.7875,5.712287124944851,-94.2596
m,portion_of_7_3,0.1,19,late,2,9,3,3,3/3,1.0,652,841,694.7123000000001,1346.7123,6.2229889590526,0.0
m,portion_of_7_3,0.1,20,early,2,7,2,1,1/2,0.5,262,250,147.341,409.341,5.88563354103826,0.0
m,portion_of_7_3,0.1,20,middle,2,7,2,1,1/2,0.5,262,261,174.99720000000002,436.9972,5.889393333927728,29.047199999999997
m,portion_of_7_3,0.1,20,late,2,7,2,2,2/2,1.0,368,370,230.7102,598.7102,4.34049754193984,0.0
m,portion_of_7_3,0.2,1,early,2,7,2,2,2/2,1.0,390,790,380.7347,770.7347,4.115446207928471,47.765
m,portion_of_7_3,0.2,1,middle,2,7,2,2,2/2,1.0,357,477,291.16110000000003,648.1611,3.765302208019421,0.0
m,portion_of_7_3,0.2,1,late,2,7,2,2,2/2,1.0,387,361,270.90450000000004,657.9045000000001,3.8560605420498177,0.0
m,portion_of_7_3,0.2,2,early,2,9,3,2,2/3,0.67,523,1333,838.6126999999999,1361.6127,17.21563762507867,65.60050000000001
m,portion_of_7_3,0.2,2,middle,2,9,3,3,3/3,1.0,475,770,505.1134,980.1134,5.099548500031233,-230.92839999999998
m,portion_of_7_3,0.2,2,late,2,9,3,3,3/3,1.0,574,854,706.2894999999999,1280.2895,5.470512708998285,0.0
m,portion_of_7_3,0.2,3,early,2,10,3,3,3/3,1.0,611,1678,1052.5906,1663.5906,6.787206207984127,76.2323
m,portion_of_7_3,0.2,3,middle,2,10,3,3,3/3,1.0,637,1681,941.281,1578.281,6.647875459049828,-44.8666
m,portion_of_7_3,0.2,3,late,2,10,3,3,3/3,1.0,583,929,831.4832,1414.4832,6.342532958951779,-44.8666
m,portion_of_7_3,0.2,4,early,2,10,3,3,3/3,1.0,563,1561,870.4669,1433.4669,5.753262749989517,23.679100000000005
m,portion_of_7_3,0.2,4,middle,2,10,3,3,3/3,1.0,549,1513,872.2778999999999,1421.2779,5.647020332980901,42.5733
m,portion_of_7_3,0.2,4,late,2,10,3,3,3/3,1.0,576,898,742.2129000000001,1318.2129,5.550820750067942,0.0
m,portion_of_7_3,0.2,5,early,2,9,3,2,2/3,0.67,513,1105,560.9087999999999,1073.9088,17.128783457912505,-24.649800000000006
m,portion_of_7_3,0.2,5,middle,2,9,3,3,3/3,1.0,487,1035,639.2626999999999,1126.2626999999998,5.144383082981221,30.142499999999995
m,portion_of_7_3,0.2,5,late,2,9,3,3,3/3,1.0,568,686,536.8209999999999,1104.821,5.295053583919071,0.0
m,portion_of_7_3,0.2,6,early,2,8,2,2,2/2,1.0,391,749,560.2015,951.2015,4.739466416998766,8.212099999999998
m,portion_of_7_3,0.2,6,middle,2,8,2,2,2/2,1.0,413,706,562.659,975.659,4.77654683298897,21.8056
m,portion_of_7_3,0.2,6,late,2,8,2,2,2/2,1.0,401,662,562.0543999999999,963.0544,4.613146167015657,29.359199999999998
m,portion_of_7_3,0.2,7,early,2,8,2,1,1/2,0.5,411,555,420.0203,831.0203,9.010321959038263,96.803
m,portion_of_7_3,0.2,7,middle,2,8,2,2,2/2,1.0,449,520,331.30580000000003,780.3058000000001,4.674519082996994,-4.5345
m,portion_of_7_3,0.2,7,late,2,8,2,2,2/2,1.0,498,507,352.1008,850.1007999999999,4.831067375023849,28.1139
m,portion_of_7_3,0.2,8,early,2,8,2,1,1/2,0.5,487,820,612.1467,1099.1467,10.254945249995217,17.39520000000001
m,portion_of_7_3,0.2,8,middle,2,8,2,2,2/2,1.0,496,836,624.6274,1120.6274,4.810372708016075,11.0319
m,portion_of_7_3,0.2,8,late,2,8,2,2,2/2,1.0,580,584,541.9228,1121.9228,5.193644750048406,0.0
m,portion_of_7_3,0.2,9,early,2,8,2,2,2/2,1.0,531,869,584.4834000000001,1115.4834,5.2027694999706,-7.7119000000000035
m,portion_of_7_3,0.2,9,middle,2,8,2,2,2/2,1.0,507,647,535.5772000000001,1042.5772000000002,4.9959407079732046,3.3092000000000006
m,portion_of_7_3,0.2,9,late,2,8,2,2,2/2,1.0,551,655,536.7828,1087.7828,5.0887376660248265,0.0
m,portion_of_7_3,0.2,10,early,2,10,3,3,3/3,1.0,508,1370,970.9541000000002,1478.9541000000002,5.167249417048879,100.02600000000001
m,portion_of_7_3,0.2,10,middle,2,10,3,3,3/3,1.0,479,1006,671.873,1150.873,6.405668708961457,-267.1631
m,portion_of_7_3,0.2,10,late,2,10,3,3,3/3,1.0,454,739,596.1201,1050.1201,4.514421582920477,-217.3395
m,portion_of_7_3,0.2,11,early,2,7,2,2,2/2,1.0,309,390,205.8091,514.8091,3.271113209077157,0.0
m,portion_of_7_3,0.2,11,middle,2,7,2,1,1/2,0.5,253,176,159.03830000000002,412.0383000000001,6.2700948340352625,5.4552
m,portion_of_7_3,0.2,11,late,2,7,2,2,2/2,1.0,338,200,162.6641,500.6641,3.305031917057931,0.0
m,portion_of_7_3,0.2,12,early,2,9,3,3,3/3,1.0,406,788,405.72370000000006,811.7237,4.695852666976862,-4.8165000000000004
m,portion_of_7_3,0.2,12,middle,2,9,3,3,3/3,1.0,410,768,396.0334,806.0334,4.703438958968036,-8.0199
m,portion_of_7_3,0.2,12,late,2,9,3,3,3/3,1.0,502,433,356.0749,858.0749000000001,4.873796792002395,0.0
m,portion_of_7_3,0.2,13,early,2,7,2,2,2/2,1.0,368,525,217.5473,585.5473,4.327376458095387,-269.70259999999996
m,portion_of_7_3,0.2,13,middle,2,7,2,2,2/2,1.0,450,664,461.7205,911.7205,4.445795750012621,0.0
m,portion_of_7_3,0.2,13,late,2,7,2,2,2/2,1.0,463,496,443.2741,906.2741,4.468927167006768,0.0
m,portion_of_7_3,0.2,14,early,2,8,2,2,2/2,1.0,405,1063,685.8979,1090.8979,4.224407292087562,61.57079999999999
m,portion_of_7_3,0.2,14,middle,2,8,2,2,2/2,1.0,396,670,522.8723,918.8723,4.113216834026389,14.1471
m,portion_of_7_3,0.2,14,late,2,8,2,2,2/2,1.0,467,564,482.043,949.043,4.341853125020862,0.0
m,portion_of_7_3,0.2,15,early,2,9,3,3,3/3,1.0,634,1352,581.8062,1215.8062,5.6484375830041245,-35.7656
m,portion_of_7_3,0.2,15,middle,2,9,3,3,3/3,1.0,616,1078,570.1987,1186.1987,5.498631624970585,20.749399999999998
m,portion_of_7_3,0.2,15,late,2,9,3,3,3/3,1.0,651,672,490.27129999999994,1141.2713,5.576908000046387,0.0
m,portion_of_7_3,0.2,16,early,2,7,2,2,2/2,1.0,339,484,312.9061,651.9060999999999,3.7163200830109417,68.93780000000001
m,portion_of_7_3,0.2,16,middle,2,7,2,2,2/2,1.0,336,379,247.7819,583.7819,3.724770084023475,15.639199999999995
m,portion_of_7_3,0.2,16,late,2,7,2,2,2/2,1.0,442,244,203.5615,645.5615,4.09320583299268,0.0
m,portion_of_7_3,0.2,17,early,2,9,3,2,2/3,0.67,418,795,429.528,847.528,12.506056625046767,6.872200000000003
m,portion_of_7_3,0.2,17,middle,2,9,3,3,3/3,1.0,459,647,371.9122,830.9122,4.339567332994193,0.0
m,portion_of_7_3,0.2,17,late,2,9,3,3,3/3,1.0,471,538,362.7749,833.7749,4.384827750036493,28.6506
m,portion_of_7_3,0.2,18,early,2,7,2,0,0/2,0.0,243,112,107.2208,350.2208,5.823673167033121,0.0
m,portion_of_7_3,0.2,18,middle,2,7,2,2,2/2,1.0,357,347,138.8662,495.8662,3.7630320839816704,4.761200000000002
m,portion_of_7_3,0.2,18,late,2,7,2,2,2/2,1.0,407,225,122.96800000000002,529.9680000000001,3.9759656250244007,4.9719999999999995
m,portion_of_7_3,0.2,19,early,2,9,3,3,3/3,1.0,537,1369,929.6115,1466.6115,5.796726541942917,103.08659999999999
m,portion_of_7_3,0.2,19,middle,2,9,3,3,3/3,1.0,547,679,584.7875,1131.7875,5.792406832915731,-94.2596
m,portion_of_7_3,0.2,19,late,2,9,3,3,3/3,1.0,652,841,694.7123000000001,1346.7123,6.128790167043917,0.0
m,portion_of_7_3,0.2,20,early,2,7,2,1,1/2,0.5,262,250,147.341,409.341,5.899589458014816,0.0
m,portion_of_7_3,0.2,20,middle,2,7,2,1,1/2,0.5,262,261,174.99720000000002,436.9972,5.925934041966684,29.047199999999997
m,portion_of_7_3,0.2,20,late,2,7,2,2,2/2,1.0,368,370,230.7102,598.7102,4.400488042039797,0.0
m,portion_of_7_3,0.5,1,early,2,7,2,2,2/2,1.0,390,790,380.7347,770.7347,4.08250895794481,47.765
m,portion_of_7_3,0.5,1,middle,2,7,2,2,2/2,1.0,357,477,291.16110000000003,648.1611,3.8077856249874458,0.0
m,portion_of_7_3,0.5,1,late,2,7,2,2,2/2,1.0,387,361,270.90450000000004,657.9045000000001,3.8160680000437424,0.0
m,portion_of_7_3,0.5,2,early,2,9,3,3,3/3,1.0,566,1558,1014.3071,1580.3071,5.876276082941331,221.88830000000007
m,portion_of_7_3,0.5,2,middle,2,9,3,3,3/3,1.0,475,770,505.1134,980.1134,5.128763917018659,-230.92839999999998
m,portion_of_7_3,0.5,2,late,2,9,3,3,3/3,1.0,574,854,706.2894999999999,1280.2895,5.625111208995804,0.0
m,portion_of_7_3,0.5,3,early,2,10,3,3,3/3,1.0,611,1678,1052.5906,1663.5906,6.809930499992333,76.2323
m,portion_of_7_3,0.5,3,middle,2,10,3,3,3/3,1.0,637,1681,941.281,1578.281,6.810968874953687,-44.8666
m,portion_of_7_3,0.5,3,late,2,10,3,3,3/3,1.0,583,929,831.4832,1414.4832,6.461984375026077,-44.8666
m,portion_of_7_3,0.5,4,early,2,10,3,3,3/3,1.0,563,1561,870.4669,1433.4669,5.7512511250097305,23.679100000000005
m,portion_of_7_3,0.5,4,middle,2,10,3,3,3/3,1.0,549,1513,872.2778999999999,1421.2779,5.664612208958715,42.5733
m,portion_of_7_3,0.5,4,late,2,10,3,3,3/3,1.0,576,898,742.2129000000001,1318.2129,5.486576041090302,0.0
m,portion_of_7_3,0.5,5,early,2,9,3,3,3/3,1.0,580,1555,819.8183,1399.8183,6.0214187919627875,138.0437
m,portion_of_7_3,0.5,5,middle,2,9,3,3,3/3,1.0,487,1035,639.2626999999999,1126.2626999999998,5.22102779103443,30.142499999999995
m,portion_of_7_3,0.5,5,late,2,9,3,3,3/3,1.0,568,686,536.8209999999999,1104.821,5.38654212502297,0.0
m,portion_of_7_3,0.5,6,early,2,8,2,2,2/2,1.0,391,749,560.2015,951.2015,4.754981042002328,8.212099999999998
m,portion_of_7_3,0.5,6,middle,2,8,2,2,2/2,1.0,413,706,562.659,975.659,4.7953982499893755,21.8056
m,portion_of_7_3,0.5,6,late,2,8,2,2,2/2,1.0,401,662,562.0543999999999,963.0544,4.6107871669810265,29.359199999999998
m,portion_of_7_3,0.5,7,early,2,8,2,1,1/2,0.5,411,555,420.0203,831.0203,10.633554000058211,96.803
m,portion_of_7_3,0.5,7,middle,2,8,2,2,2/2,1.0,449,520,331.30580000000003,780.3058000000001,4.609468374983408,-4.5345
m,portion_of_7_3,0.5,7,late,2,8,2,2,2/2,1.0,498,507,352.1008,850.1007999999999,4.845639375038445,28.1139
m,portion_of_7_3,0.5,8,early,2,8,2,2,2/2,1.0,544,1144,867.5688000000001,1411.5688,5.244144875090569,259.314
m,portion_of_7_3,0.5,8,middle,2,8,2,2,2/2,1.0,496,836,624.6274,1120.6274,4.739419542020187,11.0319
m,portion_of_7_3,0.5,8,late,2,8,2,2,2/2,1.0,580,584,541.9228,1121.9228,5.113028082996607,0.0
m,portion_of_7_3,0.5,9,early,2,8,2,2,2/2,1.0,531,869,584.4834000000001,1115.4834,5.391665083938278,-7.7119000000000035
m,portion_of_7_3,0.5,9,middle,2,8,2,2,2/2,1.0,507,647,535.5772000000001,1042.5772000000002,5.030538000050001,3.3092000000000006
m,portion_of_7_3,0.5,9,late,2,8,2,2,2/2,1.0,551,655,536.7828,1087.7828,5.230519040953368,0.0
m,portion_of_7_3,0.5,10,early,2,10,3,3,3/3,1.0,508,1370,970.9541000000002,1478.9541000000002,5.203605875023641,100.02600000000001
m,portion_of_7_3,0.5,10,middle,2,10,3,3,3/3,1.0,479,1006,671.873,1150.873,6.380539000034332,-267.1631
m,portion_of_7_3,0.5,10,late,2,10,3,3,3/3,1.0,454,739,596.1201,1050.1201,4.564810790936463,-217.3395
m,portion_of_7_3,0.5,11,early,2,7,2,2,2/2,1.0,309,390,205.8091,514.8091,3.307712374953553,0.0
m,portion_of_7_3,0.5,11,middle,2,7,2,2,2/2,1.0,312,264,177.7735,489.7735,3.329759667045437,5.4552
m,portion_of_7_3,0.5,11,late,2,7,2,2,2/2,1.0,338,200,162.6641,500.6641,3.2862426249776036,0.0
m,portion_of_7_3,0.5,12,early,2,9,3,3,3/3,1.0,406,788,405.72370000000006,811.7237,4.803662542020902,-4.8165000000000004
m,portion_of_7_3,0.5,12,middle,2,9,3,3,3/3,1.0,410,768,396.0334,806.0334,4.646936291013844,-8.0199
m,portion_of_7_3,0.5,12,late,2,9,3,3,3/3,1.0,502,433,356.0749,858.0749000000001,4.8631275000516325,0.0
m,portion_of_7_3,0.5,13,early,2,7,2,2,2/2,1.0,368,525,217.5473,585.5473,4.277770249987952,-269.70259999999996
m,portion_of_7_3,0.5,13,middle,2,7,2,2,2/2,1.0,450,664,461.7205,911.7205,4.505120999994688,0.0
m,portion_of_7_3,0.5,13,late,2,7,2,2,2/2,1.0,463,496,443.2741,906.2741,4.410497165983543,0.0
m,portion_of_7_3,0.5,14,early,2,8,2,2,2/2,1.0,405,1063,685.8979,1090.8979,4.342980582965538,61.57079999999999
m,portion_of_7_3,0.5,14,middle,2,8,2,2,2/2,1.0,396,670,522.8723,918.8723,4.23125249997247,14.1471
m,portion_of_7_3,0.5,14,late,2,8,2,2,2/2,1.0,467,564,482.043,949.043,4.445189332938753,0.0
m,portion_of_7_3,0.5,15,early,2,9,3,3,3/3,1.0,634,1352,581.8062,1215.8062,5.716067707980983,-35.7656
m,portion_of_7_3,0.5,15,middle,2,9,3,3,3/3,1.0,616,1078,570.1987,1186.1987,5.625474791973829,20.749399999999998
m,portion_of_7_3,0.5,15,late,2,9,3,3,3/3,1.0,651,672,490.27129999999994,1141.2713,5.679511499940418,0.0
m,portion_of_7_3,0.5,16,early,2,7,2,2,2/2,1.0,339,484,312.9061,651.9060999999999,3.85044225002639,68.93780000000001
m,portion_of_7_3,0.5,16,middle,2,7,2,2,2/2,1.0,336,379,247.7819,583.7819,3.6441971249878407,15.639199999999995
m,portion_of_7_3,0.5,16,late,2,7,2,2,2/2,1.0,442,244,203.5615,645.5615,4.1137660830281675,0.0
m,portion_of_7_3,0.5,17,early,2,9,3,3,3/3,1.0,441,824,489.8631,930.8631,4.451603333000094,104.05120000000001
m,portion_of_7_3,0.5,17,middle,2,9,3,3,3/3,1.0,459,647,371.9122,830.9122,4.402985332999378,0.0
m,portion_of_7_3,0.5,17,late,2,9,3,3,3/3,1.0,471,538,362.7749,833.7749,4.432000417029485,28.6506
m,portion_of_7_3,0.5,18,early,2,7,2,1,1/2,0.5,314,334,158.1188,472.1188,7.384127917001024,37.45160000000001
m,portion_of_7_3,0.5,18,middle,2,7,2,2,2/2,1.0,357,347,138.8662,495.8662,3.8896057080710302,4.761200000000002
m,portion_of_7_3,0.5,18,late,2,7,2,2,2/2,1.0,407,225,122.96800000000002,529.9680000000001,3.954775959020481,4.9719999999999995
m,portion_of_7_3,0.5,19,early,2,9,3,3,3/3,1.0,537,1369,929.6115,1466.6115,5.952412125072442,103.08659999999999
m,portion_of_7_3,0.5,19,middle,2,9,3,3,3/3,1.0,547,679,584.7875,1131.7875,5.621816165978089,-94.2596
m,portion_of_7_3,0.5,19,late,2,9,3,3,3/3,1.0,652,841,694.7123000000001,1346.7123,6.117714083055034,0.0
m,portion_of_7_3,0.5,20,early,2,7,2,1,1/2,0.5,262,250,147.341,409.341,7.033169124973938,0.0
m,portion_of_7_3,0.5,20,middle,2,7,2,2,2/2,1.0,345,407,200.7452,545.7452,3.357653124956414,42.0344
m,portion_of_7_3,0.5,20,late,2,7,2,2,2/2,1.0,368,370,230.7102,598.7102,4.200302582932636,0.0
