size,cost_variant,delta_ratio,instance,cut_time_pos,nb_orders,nb_jobs,nb_new_jobs,nb_accepted_new_jobs,accepted_over_new,acceptance_ratio,cmax,total_tardiness,weighted_tardiness,obj,computing_time,delta_tjE
m,same_costs,0.5,6,late,2,7,3,3,3/3,1.0,416,256,256.0,672.0,3.8038314590230584,0.0
m,same_costs,0.5,7,early,2,9,5,1,1/5,0.2,108,8,8.0,116.0,6.2644592500291765,-1.0
m,same_costs,0.5,7,middle,2,9,5,1,1/5,0.2,162,9,9.0,171.0,10.260692916926928,0.0
m,same_costs,0.5,7,late,2,9,5,5,5/5,1.0,334,325,325.0,659.0,3.148309457930736,0.0
m,same_costs,0.5,8,early,2,10,5,3,3/5,0.6,504,789,789.0,1293.0,61.170992083032615,89.0
m,same_costs,0.5,8,middle,2,10,5,5,5/5,1.0,616,1419,1419.0,2035.0,6.178850958007388,120.0
m,same_costs,0.5,8,late,2,10,5,5,5/5,1.0,628,844,844.0,1472.0,5.680092583061196,0.0
m,same_costs,0.5,9,early,2,9,5,4,4/5,0.8,489,1053,1053.0,1542.0,20.00508491601795,180.0
m,same_costs,0.5,9,middle,2,9,5,5,5/5,1.0,632,1668,1668.0,2300.0,6.931967999902554,189.0
m,same_costs,0.5,9,late,2,9,5,5,5/5,1.0,536,750,750.0,1286.0,4.902318125008605,6.0
m,same_costs,0.5,10,early,2,10,5,2,2/5,0.4,329,348,348.0,677.0,13.435436166939326,89.0
m,same_costs,0.5,10,middle,2,10,5,5,5/5,1.0,480,810,810.0,1290.0,4.998764665913768,31.0
m,same_costs,0.5,10,late,2,10,5,5,5/5,1.0,467,539,539.0,1006.0,4.846096790977754,0.0
m,same_costs,0.5,11,early,2,8,4,4,4/4,1.0,458,846,846.0,1304.0,4.799528333009221,-5.0
m,same_costs,0.5,11,middle,2,8,4,4,4/4,1.0,496,710,710.0,1206.0,4.684743291931227,58.0
m,same_costs,0.5,11,late,2,8,4,4,4/4,1.0,492,376,376.0,868.0,4.639554583001882,0.0
m,same_costs,0.5,12,early,2,10,5,4,4/5,0.8,438,990,990.0,1428.0,21.542091708048247,115.0
m,same_costs,0.5,12,middle,2,10,5,5,5/5,1.0,516,1169,1169.0,1685.0,4.984294124995358,154.0
m,same_costs,0.5,12,late,2,10,5,5,5/5,1.0,544,582,582.0,1126.0,4.974619959015399,0.0
m,same_costs,0.5,13,early,2,9,5,4,4/5,0.8,457,717,717.0,1174.0,10.699839875102043,47.0
m,same_costs,0.5,13,middle,2,9,5,5,5/5,1.0,424,482,482.0,906.0,4.124938749941066,0.0
m,same_costs,0.5,13,late,2,9,5,5,5/5,1.0,455,463,463.0,918.0,4.101272542029619,4.0
m,same_costs,0.5,14,early,2,8,4,4,4/4,1.0,497,1071,1071.0,1568.0,5.592008166015148,-167.0
m,same_costs,0.5,14,middle,2,8,4,4,4/4,1.0,499,763,763.0,1262.0,5.236223167041317,-167.0
m,same_costs,0.5,14,late,2,8,4,4,4/4,1.0,574,700,700.0,1274.0,5.493890874902718,0.0
m,same_costs,0.5,15,early,2,8,4,4,4/4,1.0,486,967,967.0,1453.0,4.648836249951273,30.0
m,same_costs,0.5,15,middle,2,8,4,4,4/4,1.0,478,727,727.0,1205.0,4.582161459024064,6.0
m,same_costs,0.5,15,late,2,8,4,4,4/4,1.0,522,444,444.0,966.0,4.523334917030297,0.0
m,same_costs,0.5,16,early,2,8,4,4,4/4,1.0,486,788,788.0,1274.0,4.396276333020069,0.0
m,same_costs,0.5,16,middle,2,8,4,4,4/4,1.0,479,503,503.0,982.0,3.9369876669952646,6.0
m,same_costs,0.5,16,late,2,8,4,4,4/4,1.0,496,487,487.0,983.0,3.856919582933187,0.0
m,same_costs,0.5,17,early,2,9,5,5,5/5,1.0,413,800,800.0,1213.0,4.460021292092279,12.0
m,same_costs,0.5,17,middle,2,9,5,5,5/5,1.0,380,563,563.0,943.0,4.243330999976024,-45.0
m,same_costs,0.5,17,late,2,9,5,5,5/5,1.0,452,353,353.0,805.0,4.365612833993509,0.0
m,same_costs,0.5,18,early,2,8,4,3,3/4,0.75,479,829,829.0,1308.0,18.549816000042483,101.0
m,same_costs,0.5,18,middle,2,8,4,4,4/4,1.0,529,982,982.0,1511.0,5.272979500005022,0.0
m,same_costs,0.5,18,late,2,8,4,4,4/4,1.0,535,529,529.0,1064.0,4.895613792003132,0.0
m,same_costs,0.5,19,early,2,8,4,4,4/4,1.0,467,710,710.0,1177.0,4.325772916083224,-46.0
m,same_costs,0.5,19,middle,2,8,4,4,4/4,1.0,418,427,427.0,845.0,4.164292874978855,-44.0
m,same_costs,0.5,19,late,2,8,4,4,4/4,1.0,480,376,376.0,856.0,4.364312249934301,0.0
m,same_costs,0.5,20,early,2,9,5,5,5/5,1.0,558,1457,1457.0,2015.0,5.168125750031322,179.0
m,same_costs,0.5,20,middle,2,9,5,3,3/5,0.6,493,617,617.0,1110.0,17.22580187499989,0.0
m,same_costs,0.5,20,late,2,9,5,5,5/5,1.0,573,552,552.0,1125.0,4.807562542031519,0.0
