size,cost_variant,delta_ratio,instance,cut_time_pos,nb_orders,nb_jobs,nb_new_jobs,nb_accepted_new_jobs,accepted_over_new,acceptance_ratio,cmax,total_tardiness,weighted_tardiness,obj,computing_time,delta_tjE
s,same_costs,0.5,13,early,2,5,3,3,3/3,1.0,286,298,298.0,584.0,2.6738506659166887,-38.0
s,same_costs,0.5,13,middle,2,5,3,3,3/3,1.0,308,255,255.0,563.0,2.7503603749210015,0.0
s,same_costs,0.5,13,late,2,5,3,3,3/3,1.0,330,131,131.0,461.0,2.7208734590094537,0.0
s,same_costs,0.5,14,early,2,4,2,2,2/2,1.0,280,245,245.0,525.0,2.2693446670891717,0.0
s,same_costs,0.5,14,middle,2,4,2,2,2/2,1.0,207,15,15.0,222.0,1.9046931670745837,-40.0
s,same_costs,0.5,14,late,2,4,2,2,2/2,1.0,313,110,110.0,423.0,2.32483304105699,0.0
s,same_costs,0.5,15,early,2,5,3,2,2/3,0.67,299,165,165.0,464.0,6.096637000096962,0.0
s,same_costs,0.5,15,middle,2,5,3,3,3/3,1.0,351,209,209.0,560.0,2.9563231660285965,0.0
s,same_costs,0.5,15,late,2,5,3,3,3/3,1.0,369,134,134.0,503.0,2.9847157089971006,0.0
s,same_costs,0.5,16,early,2,5,3,1,1/3,0.33,204,52,52.0,256.0,5.494563166983426,-26.0
s,same_costs,0.5,16,middle,2,5,3,3,3/3,1.0,376,282,282.0,658.0,3.163658417062834,12.0
s,same_costs,0.5,16,late,2,5,3,3,3/3,1.0,355,126,126.0,481.0,2.898426790954545,0.0
s,same_costs,0.5,17,early,2,4,2,0,0/2,0.0,143,45,45.0,188.0,3.2610498749418184,0.0
s,same_costs,0.5,17,middle,2,4,2,2,2/2,1.0,275,70,70.0,345.0,2.3741099579492584,0.0
s,same_costs,0.5,17,late,2,4,2,2,2/2,1.0,268,45,45.0,313.0,2.218032917007804,0.0
s,same_costs,0.5,18,early,2,4,2,2,2/2,1.0,170,76,76.0,246.0,1.4957872499944642,-15.0
s,same_costs,0.5,18,middle,2,4,2,2,2/2,1.0,198,87,87.0,285.0,1.6033819579752162,-5.0
s,same_costs,0.5,18,late,2,4,2,2,2/2,1.0,202,93,93.0,295.0,1.567161125014536,-1.0
s,same_costs,0.5,19,early,2,3,1,1,1/1,1.0,229,128,128.0,357.0,1.994851249968633,4.0
s,same_costs,0.5,19,middle,2,3,1,1,1/1,1.0,211,12,12.0,223.0,1.8063697499455884,-19.0
s,same_costs,0.5,19,late,2,3,1,1,1/1,1.0,256,31,31.0,287.0,2.031034209067002,0.0
s,same_costs,0.5,20,early,2,5,3,2,2/3,0.67,290,318,318.0,608.0,5.839169332990423,15.0
s,same_costs,0.5,20,middle,2,5,3,2,2/3,0.67,256,119,119.0,375.0,5.648566624964587,0.0
s,same_costs,0.5,20,late,2,5,3,3,3/3,1.0,337,267,267.0,604.0,2.75931758293882,0.0
