Pool,job,Tj_initial,Tj_final,Diff_Tj,dj,(Tj-dj)/dj,((Tj_final)-(Tj_initial))/(Tj_initial)
Existants,J1,43,22,-21,169,21.0,-0.49,
Existants,J2,32,32,0,108,31.0,0.0,
Existants,J3,153,157,4,119,156.0,0.03,
Existants,J4,16,100,84,151,99.0,5.25,
Existants,J5,0,0,0,59,-1.0,,
Nouveaux acceptés,J6,,56,,160,0.35,,
Nouveaux acceptés,J7,,117,,222,0.53,,
