Pool,job,Tj_initial,Tj_final,Diff_Tj,dj,(Tj-dj)/dj,((Tj_final)-(Tj_initial))/(Tj_initial)
Existants,J1,93,151,58,143,150.0,0.62,
Existants,J2,32,0,-32,128,-1.0,-1.0,
Existants,J3,17,55,38,99,54.0,2.24,
Existants,J4,17,17,0,58,16.0,0.0,
Nouveaux acceptés,J5,,70,,107,0.65,,
Nouveaux acceptés,J6,,93,,143,0.65,,
Nouveaux acceptés,J7,,223,,150,1.49,,
