Pool,job,Tj_initial,Tj_final,Diff_Tj,dj,(Tj-dj)/dj,((Tj_final)-(Tj_initial))/(Tj_initial)
Existants,J1,34,45,11,141,44.0,0.32,
Existants,J2,71,52,-19,140,51.0,-0.27,
Nouveaux acceptés,J3,,21,,225,0.09,,
