Pool,job,Tj_initial,Tj_final,Diff_Tj,dj,(Tj-dj)/dj,((Tj_final)-(Tj_initial))/(Tj_initial)
Existants,J1,0,0,0,114,-1.0,,
Existants,J2,25,9,-16,121,8.0,-0.64,
Nouveaux acceptés,J3,,0,,122,0.0,,
