scenario,inst,variant,delta_ratio,nb_orders,nb_jobs,nb_new_jobs,nb_accepted_new_jobs,accepted_over_new,acceptance_ratio,cmax,total_tardiness,weighted_tardiness,obj,computing_time
E_90_100_N_1_10_dd_serre_N,inst2,middle_cmax_over_3_to_cmax_over_2,0.2,2,20,15,5,5/15,0.33,620,2120,64022,64642,8.338071375037543
