Pool,job,Tj_initial,Tj_final,Diff_Tj,dj,(Tj-dj)/dj,((Tj_final)-(Tj_initial))/(Tj_initial)
Existants,J1,155,158,3,73,157.0,0.02,
Existants,J2,0,0,0,146,-1.0,,
Existants,J3,86,89,3,119,88.0,0.03,
Nouveaux acceptés,J4,,37,,249,0.15,,
Nouveaux acceptés,J5,,348,,298,1.17,,
Nouveaux acceptés,J6,,172,,248,0.69,,
Nouveaux acceptés,J7,,289,,296,0.98,,
Nouveaux acceptés,J8,,94,,274,0.34,,
