Pool,job,Tj_initial,Tj_final,Diff_Tj,dj,(Tj-dj)/dj,((Tj_final)-(Tj_initial))/(Tj_initial)
Existants,J1,191,65,-126,224,64.0,-0.66,
Existants,J2,418,340,-78,141,339.0,-0.19,
Existants,J3,277,55,-222,101,54.0,-0.8,
Existants,J4,334,576,242,160,575.0,0.72,
Existants,J5,0,6,6,174,5.0,,
Existants,J6,139,342,203,178,341.0,1.46,
Existants,J7,0,0,0,77,-1.0,,
Existants,J8,0,0,0,141,-1.0,,
Existants,J9,97,195,98,157,194.0,1.01,
Existants,J10,0,86,86,166,85.0,,
Existants,J11,26,45,19,165,44.0,0.73,
Existants,J12,0,0,0,143,-1.0,,
Existants,J13,179,310,131,103,309.0,0.73,
Existants,J14,509,584,75,116,583.0,0.15,
Nouveaux acceptés,J15,,271,,311,0.87,,
Nouveaux acceptés,J16,,219,,256,0.86,,
