Pool,job,cost,Cj_initial,Cj_final,Diff_Cj,Tj_initial,Tj_final,Tj_final_pondere,Diff_Tj,Cmax,dj
Existants,J1,0.89,76,76,0,0,0,0.0,0,252,110
Nouveaux acceptés,J2,0.07,,252,,,36,2.35,,252,216
Nouveaux acceptés,J3,0.11,,127,,,0,0.0,,252,159
Nouveaux acceptés,J4,0.4,,191,,,15,5.95,,252,176
