Pool,job,Tj_initial,Tj_final,Diff_Tj,dj,(Tj-dj)/dj,((Tj_final)-(Tj_initial))/(Tj_initial)
Existants,J1,167,167,0,160,166.0,0.0,
Existants,J2,90,90,0,134,89.0,0.0,
Existants,J3,28,28,0,132,27.0,0.0,
Existants,J4,127,127,0,136,126.0,0.0,
Nouveaux acceptés,J5,,156,,418,0.37,,
Nouveaux acceptés,J6,,87,,453,0.19,,
Nouveaux acceptés,J7,,0,,413,0.0,,
Nouveaux acceptés,J8,,45,,449,0.1,,
