Pool,job,Tj_initial,Tj_final,Diff_Tj,dj,(Tj-dj)/dj,((Tj_final)-(Tj_initial))/(Tj_initial)
Existants,J1,195,177,-18,166,176.0,-0.09,
Existants,J2,24,0,-24,129,-1.0,-1.0,
Existants,J3,69,95,26,121,94.0,0.38,
Existants,J4,99,151,52,121,150.0,0.53,
Existants,J5,10,10,0,60,9.0,0.0,
Existants,J6,173,306,133,128,305.0,0.77,
Nouveaux acceptés,J7,,255,,418,0.61,,
Nouveaux acceptés,J8,,260,,302,0.86,,
Nouveaux acceptés,J9,,0,,272,0.0,,
Nouveaux acceptés,J10,,0,,196,0.0,,
Nouveaux acceptés,J11,,432,,308,1.4,,
Nouveaux acceptés,J12,,266,,344,0.77,,
Nouveaux acceptés,J13,,597,,407,1.47,,
Nouveaux acceptés,J14,,498,,420,1.19,,
Nouveaux acceptés,J15,,182,,167,1.09,,
Nouveaux acceptés,J16,,376,,288,1.31,,
Nouveaux acceptés,J17,,429,,187,2.29,,
Nouveaux acceptés,J18,,529,,319,1.66,,
Nouveaux acceptés,J19,,519,,358,1.45,,
