Pool,job,Tj_initial,Tj_final,Diff_Tj,dj,(Tj-dj)/dj,((Tj_final)-(Tj_initial))/(Tj_initial)
Existants,J1,0,25,25,81,24.0,,
Existants,J2,39,12,-27,112,11.0,-0.69,
Nouveaux acceptés,J3,,53,,132,0.4,,
