Pool,job,Tj_initial,Tj_final,Diff_Tj,dj,(Tj-dj)/dj,((Tj_final)-(Tj_initial))/(Tj_initial)
Existants,J1,182,77,-105,144,76.0,-0.58,
Existants,J2,14,14,0,145,13.0,0.0,
Existants,J3,136,137,1,64,136.0,0.01,
Existants,J4,169,160,-9,100,159.0,-0.05,
Existants,J5,52,36,-16,113,35.0,-0.31,
Existants,J6,137,208,71,115,207.0,0.52,
Nouveaux acceptés,J7,,152,,212,0.72,,
Nouveaux acceptés,J8,,119,,224,0.53,,
