Pool,job,cost,Cj_initial,Cj_final,Diff_Cj,Tj_initial,Tj_final,Tj_final_pondere,Diff_Tj,Cmax,dj
Existants,J1,0.84,167,167,0,0,0,0.0,0,348,181
Existants,J2,0.98,161,161,0,53,53,52.17,0,348,108
Nouveaux acceptés,J3,0.05,,302,,,45,2.47,,348,257
Nouveaux acceptés,J4,0.14,,251,,,0,0.0,,348,261
Nouveaux acceptés,J5,0.22,,348,,,4,0.89,,348,344
