Pool,job,Tj_initial,Tj_final,Diff_Tj,dj,(Tj-dj)/dj,((Tj_final)-(Tj_initial))/(Tj_initial)
Existants,J1,112,112,0,127,111.0,0.0,
Existants,J2,0,0,0,87,-1.0,,
Existants,J3,42,42,0,135,41.0,0.0,
Existants,J4,11,11,0,130,10.0,0.0,
Existants,J5,187,219,32,174,218.0,0.17,
Existants,J6,183,174,-9,117,173.0,-0.05,
Nouveaux acceptés,J7,,199,,305,0.65,,
Nouveaux acceptés,J8,,292,,324,0.9,,
Nouveaux acceptés,J9,,29,,254,0.11,,
