Pool,job,cost,Cj_initial,Cj_final,Diff_Cj,Tj_initial,Tj_final,Tj_final_pondere,Diff_Tj,Cmax,dj
Existants,J1,0.96,65,65,0,0,0,0.0,0,214,95
Existants,J2,0.82,88,88,0,0,0,0.0,0,214,108
Existants,J3,0.87,158,165,7,52,59,51.08,7,214,106
Existants,J4,0.96,71,71,0,0,0,0.0,0,214,98
Nouveaux acceptés,J5,0.13,,214,,,44,5.7,,214,170
