Pool,job,Tj_initial,Tj_final,Diff_Tj,dj,(Tj-dj)/dj,((Tj_final)-(Tj_initial))/(Tj_initial)
Existants,J1,78,0,-78,85,-1.0,-1.0,
Existants,J2,0,0,0,141,-1.0,,
Nouveaux acceptés,J3,,49,,156,0.31,,
Nouveaux acceptés,J4,,124,,170,0.73,,
Nouveaux acceptés,J5,,31,,168,0.18,,
Nouveaux acceptés,J6,,100,,169,0.59,,
Nouveaux acceptés,J7,,93,,140,0.66,,
