Pool,job,Tj_initial,Tj_final,Diff_Tj,dj,(Tj-dj)/dj,((Tj_final)-(Tj_initial))/(Tj_initial)
Existants,J1,4,4,0,139,3.0,0.0,
Existants,J2,0,0,0,94,-1.0,,
Existants,J3,17,17,0,100,16.0,0.0,
Nouveaux acceptés,J4,,0,,273,0.0,,
