Pool,job,Tj_initial,Tj_final,Diff_Tj,dj,(Tj-dj)/dj,((Tj_final)-(Tj_initial))/(Tj_initial)
Existants,J1,317,274,-43,201,273.0,-0.14,
Existants,J2,177,324,147,181,323.0,0.83,
Existants,J3,32,32,0,162,31.0,0.0,
Existants,J4,56,56,0,196,55.0,0.0,
Existants,J5,282,312,30,199,311.0,0.11,
Existants,J6,73,73,0,192,72.0,0.0,
Existants,J7,268,421,153,145,420.0,0.57,
Nouveaux acceptés,J8,,35,,311,0.11,,
Nouveaux acceptés,J9,,282,,375,0.75,,
Nouveaux acceptés,J10,,288,,306,0.94,,
