Pool,job,Tj_initial,Tj_final,Diff_Tj,dj,(Tj-dj)/dj,((Tj_final)-(Tj_initial))/(Tj_initial)
Existants,J1,10,0,-10,162,-1.0,-1.0,
Existants,J2,159,42,-117,105,41.0,-0.74,
Existants,J3,167,304,137,129,303.0,0.82,
Existants,J4,27,172,145,194,171.0,5.37,
Existants,J5,148,244,96,79,243.0,0.65,
Nouveaux acceptés,J6,,60,,257,0.23,,
Nouveaux acceptés,J7,,267,,203,1.32,,
Nouveaux acceptés,J8,,0,,234,0.0,,
Nouveaux acceptés,J9,,156,,271,0.58,,
