Pool,job,Tj_initial,Tj_final,Diff_Tj,dj,(Tj-dj)/dj,((Tj_final)-(Tj_initial))/(Tj_initial)
Existants,J1,0,0,0,84,-1.0,,
Existants,J2,19,19,0,119,18.0,0.0,
Nouveaux acceptés,J3,,162,,213,0.76,,
Nouveaux acceptés,J4,,249,,254,0.98,,
Nouveaux acceptés,J5,,59,,271,0.22,,
Nouveaux acceptés,J6,,22,,195,0.11,,
Nouveaux acceptés,J7,,0,,200,0.0,,
Nouveaux acceptés,J8,,207,,227,0.91,,
