Pool,job,cost,Cj_initial,Cj_final,Diff_Cj,Tj_initial,Tj_final,Tj_final_pondere,Diff_Tj,Cmax,dj
Existants,J1,0.94,139,139,0,39,39,36.8,0,267,100
Existants,J2,0.94,180,180,0,51,51,47.99,0,267,129
Existants,J3,0.92,230,225,-5,142,137,126.25,-5,267,88
Existants,J4,0.98,71,71,0,0,0,0.0,0,267,95
Nouveaux acceptés,J5,0.2,,267,,,21,4.1,,267,246
