scenario,inst,variant,delta_ratio,nb_orders,nb_jobs,nb_new_jobs,nb_accepted_new_jobs,accepted_over_new,acceptance_ratio,cmax,total_tardiness,weighted_tardiness,obj,computing_time
same_costs_dd_serre_N,inst2,middle_cmax_over_3_to_cmax_over_2,0.2,2,20,15,3,3/15,0.2,440,1070,53500,53940,6.822538291104138
