Pool,job,Tj_initial,Tj_final,Diff_Tj,dj,(Tj-dj)/dj,((Tj_final)-(Tj_initial))/(Tj_initial)
Existants,J1,44,39,-5,77,38.0,-0.11,
Existants,J2,4,4,0,80,3.0,0.0,
Nouveaux acceptés,J3,,14,,127,0.11,,
Nouveaux acceptés,J4,,30,,168,0.18,,
