Pool,job,Tj_initial,Tj_final,Diff_Tj,dj,(Tj-dj)/dj,((Tj_final)-(Tj_initial))/(Tj_initial)
Existants,J1,0,0,0,133,-1.0,,
Existants,J2,32,32,0,105,31.0,0.0,
Existants,J3,74,74,0,90,73.0,0.0,
Existants,J4,71,71,0,179,70.0,0.0,
Nouveaux acceptés,J5,,0,,375,0.0,,
Nouveaux acceptés,J6,,113,,372,0.3,,
Nouveaux acceptés,J7,,3,,381,0.01,,
Nouveaux acceptés,J8,,44,,377,0.12,,
Nouveaux acceptés,J9,,42,,385,0.11,,
