Pool,job,Tj_initial,Tj_final,Diff_Tj,dj,(Tj-dj)/dj,((Tj_final)-(Tj_initial))/(Tj_initial)
Existants,J1,0,0,0,186,-1.0,,
Existants,J2,0,0,0,58,-1.0,,
Nouveaux acceptés,J3,,51,,138,0.37,,
Nouveaux acceptés,J4,,114,,185,0.62,,
