Pool,job,Tj_initial,Tj_final,Diff_Tj,dj,(Tj-dj)/dj,((Tj_final)-(Tj_initial))/(Tj_initial)
Existants,J1,39,39,0,77,38.0,0.0,
Existants,J2,0,0,0,80,-1.0,,
Nouveaux acceptés,J3,,2,,139,0.01,,
Nouveaux acceptés,J4,,36,,162,0.22,,
