Pool,job,Tj_initial,Tj_final,Diff_Tj,dj,(Tj-dj)/dj,((Tj_final)-(Tj_initial))/(Tj_initial)
Existants,J1,60,0,-60,122,-1.0,-1.0,
Existants,J2,13,13,0,110,12.0,0.0,
Nouveaux acceptés,J3,,0,,233,0.0,,
