Pool,job,cost,Cj_initial,Cj_final,Diff_Cj,Tj_initial,Tj_final,Tj_final_pondere,Diff_Tj,Cmax,dj
Existants,J1,0.91,106,106,0,0,0,0.0,0,244,116
Nouveaux acceptés,J2,0.29,,244,,,17,4.98,,244,227
Nouveaux acceptés,J3,0.4,,144,,,4,1.59,,244,140
