Pool,job,Tj_initial,Tj_final,Diff_Tj,dj,(Tj-dj)/dj,((Tj_final)-(Tj_initial))/(Tj_initial)
Existants,J1,41,76,35,88,75.0,0.85,
Existants,J2,0,0,0,112,-1.0,,
Existants,J3,97,40,-57,150,39.0,-0.59,
Existants,J4,135,157,22,166,156.0,0.16,
Nouveaux acceptés,J5,,77,,192,0.4,,
