Pool,job,Tj_initial,Tj_final,Diff_Tj,dj,(Tj-dj)/dj,((Tj_final)-(Tj_initial))/(Tj_initial)
Existants,J1,57,62,5,114,61.0,0.09,
Existants,J2,0,0,0,147,-1.0,,
Nouveaux acceptés,J3,,45,,231,0.19,,
