Pool,job,Tj_initial,Tj_final,Diff_Tj,dj,(Tj-dj)/dj,((Tj_final)-(Tj_initial))/(Tj_initial)
Existants,J1,10,0,-10,162,-1.0,-1.0,
Existants,J2,159,104,-55,105,103.0,-0.35,
Existants,J3,167,320,153,129,319.0,0.92,
Existants,J4,27,0,-27,194,-1.0,-1.0,
Existants,J5,148,342,194,79,341.0,1.31,
Nouveaux acceptés,J6,,136,,257,0.53,,
Nouveaux acceptés,J7,,57,,203,0.28,,
Nouveaux acceptés,J8,,89,,234,0.38,,
Nouveaux acceptés,J9,,204,,195,1.05,,
