scenario,inst,variant,delta_ratio,nb_orders,nb_jobs,nb_new_jobs,nb_accepted_new_jobs,accepted_over_new,acceptance_ratio,cmax,total_tardiness,weighted_tardiness,obj,computing_time
xl,portion_of_3_7,instance_10_late,0.1,2,30,21,21,21/21,1.0,1378,9881,2781.9956999999995,4159.9956999999995,1.4448180838953704
