Pool,job,Tj_initial,Tj_final,Diff_Tj,dj,(Tj-dj)/dj,((Tj_final)-(Tj_initial))/(Tj_initial)
Existants,J1,0,0,0,127,-1.0,,
Existants,J2,50,74,24,131,73.0,0.48,
Existants,J3,0,0,0,104,-1.0,,
Nouveaux acceptés,J4,,0,,235,0.0,,
Nouveaux acceptés,J5,,107,,168,0.64,,
Nouveaux acceptés,J6,,157,,209,0.75,,
