Pool,job,Tj_initial,Tj_final,Diff_Tj,dj,(Tj-dj)/dj,((Tj_final)-(Tj_initial))/(Tj_initial)
Existants,J1,191,191,0,121,190.0,0.0,
Existants,J2,118,123,5,150,122.0,0.04,
Existants,J3,0,0,0,85,-1.0,,
Existants,J4,61,66,5,117,65.0,0.08,
Existants,J5,28,28,0,77,27.0,0.0,
Nouveaux acceptés,J6,,215,,332,0.65,,
Nouveaux acceptés,J7,,164,,254,0.65,,
Nouveaux acceptés,J8,,148,,232,0.64,,
Nouveaux acceptés,J9,,122,,237,0.51,,
