scenario,inst,variant,delta_ratio,nb_orders,nb_jobs,nb_new_jobs,nb_accepted_new_jobs,accepted_over_new,acceptance_ratio,cmax,total_tardiness,weighted_tardiness,obj,computing_time
l,same_costs,instance_5_early,0.2,2,20,10,8,8/10,0.8,1267,5724,5724.0,6991.0,32.53378579101991
