Pool,job,Tj_initial,Tj_final,Diff_Tj,dj,(Tj-dj)/dj,((Tj_final)-(Tj_initial))/(Tj_initial)
Existants,J1,24,24,0,122,23.0,0.0,
Existants,J2,0,0,0,100,-1.0,,
Existants,J3,153,163,10,147,162.0,0.07,
Existants,J4,77,80,3,183,79.0,0.04,
Nouveaux acceptés,J5,,161,,287,0.56,,
Nouveaux acceptés,J6,,135,,226,0.6,,
Nouveaux acceptés,J7,,77,,253,0.3,,
