Pool,job,cost,Cj_initial,Cj_final,Diff_Cj,Tj_initial,Tj_final,Tj_final_pondere,Diff_Tj,Cmax,dj
Existants,J1,0.91,146,146,0,18,18,16.45,0,344,128
Existants,J2,0.89,234,234,0,98,98,86.95,0,344,136
Existants,J3,0.96,174,174,0,75,75,71.89,0,344,99
Nouveaux acceptés,J4,0.39,,344,,,0,0.0,,344,367
