Pool,job,Tj_initial,Tj_final,Diff_Tj,dj,(Tj-dj)/dj,((Tj_final)-(Tj_initial))/(Tj_initial)
Existants,J1,95,107,12,188,106.0,0.13,
Existants,J2,0,13,13,84,12.0,,
Existants,J3,21,57,36,114,56.0,1.71,
Existants,J4,73,45,-28,91,44.0,-0.38,
Nouveaux acceptés,J5,,222,,195,1.14,,
Nouveaux acceptés,J6,,0,,112,0.0,,
Nouveaux acceptés,J7,,140,,184,0.76,,
