Pool,job,Tj_initial,Tj_final,Diff_Tj,dj,(Tj-dj)/dj,((Tj_final)-(Tj_initial))/(Tj_initial)
Existants,J1,0,0,0,52,-1.0,,
Existants,J2,0,0,0,196,-1.0,,
Nouveaux acceptés,J3,,24,,212,0.11,,
Nouveaux acceptés,J4,,0,,169,0.0,,
