Pool,job,Tj_initial,Tj_final,Diff_Tj,dj,(Tj-dj)/dj,((Tj_final)-(Tj_initial))/(Tj_initial)
Existants,J1,1,1,0,108,0.0,0.0,
Existants,J2,40,40,0,93,39.0,0.0,
Nouveaux acceptés,J3,,69,,244,0.28,,
Nouveaux acceptés,J4,,0,,239,0.0,,
