Pool,job,Tj_initial,Tj_final,Diff_Tj,dj,(Tj-dj)/dj,((Tj_final)-(Tj_initial))/(Tj_initial)
Existants,J1,203,142,-61,165,141.0,-0.3,
Existants,J2,222,340,118,81,339.0,0.53,
Existants,J3,92,92,0,124,91.0,0.0,
Existants,J4,40,40,0,74,39.0,0.0,
Existants,J5,92,92,0,87,91.0,0.0,
Existants,J6,155,155,0,87,154.0,0.0,
Nouveaux acceptés,J7,,123,,354,0.35,,
Nouveaux acceptés,J8,,57,,307,0.19,,
