Pool,job,cost,Cj_initial,Cj_final,Diff_Cj,Tj_initial,Tj_final,Tj_final_pondere,Diff_Tj,Cmax,dj
Existants,J1,0.83,75,75,0,0,0,0.0,0,196,97
Nouveaux acceptés,J2,0.19,,196,,,20,3.74,,196,176
Nouveaux acceptés,J3,0.4,,132,,,0,0.0,,196,151
Nouveaux acceptés,J4,0.27,,153,,,0,0.0,,196,160
