Pool,job,Tj_initial,Tj_final,Diff_Tj,dj,(Tj-dj)/dj,((Tj_final)-(Tj_initial))/(Tj_initial)
Existants,J1,184,110,-74,62,109.0,-0.4,
Existants,J2,86,86,0,129,85.0,0.0,
Existants,J3,97,154,57,84,153.0,0.59,
Existants,J4,0,0,0,162,-1.0,,
Existants,J5,70,93,23,52,92.0,0.33,
Nouveaux acceptés,J6,,167,,138,1.21,,
