Pool,job,Tj_initial,Tj_final,Diff_Tj,dj,(Tj-dj)/dj,((Tj_final)-(Tj_initial))/(Tj_initial)
Existants,J1,47,50,3,100,49.0,0.06,
Existants,J2,152,155,3,128,154.0,0.02,
Existants,J3,26,29,3,127,28.0,0.12,
Existants,J4,67,70,3,131,69.0,0.04,
Nouveaux acceptés,J5,,133,,169,0.79,,
