scenario,inst,variant,delta_ratio,nb_orders,nb_jobs,nb_new_jobs,nb_accepted_new_jobs,accepted_over_new,acceptance_ratio,cmax,total_tardiness,weighted_tardiness,obj,computing_time
E_90_100_N_1_10_dd_serre_N,inst1,late_cmax_over_2_to_before_cmax,0.2,2,10,7,3,3/7,0.43,374,346,4935,5309,1.3334464590298012
