Pool,job,Tj_initial,Tj_final,Diff_Tj,dj,(Tj-dj)/dj,((Tj_final)-(Tj_initial))/(Tj_initial)
Existants,J1,157,157,0,160,156.0,0.0,
Existants,J2,0,0,0,134,-1.0,,
Existants,J3,110,110,0,132,109.0,0.0,
Existants,J4,221,112,-109,136,111.0,-0.49,
Nouveaux acceptés,J5,,51,,418,0.12,,
Nouveaux acceptés,J6,,103,,453,0.23,,
Nouveaux acceptés,J7,,195,,413,0.47,,
Nouveaux acceptés,J8,,14,,449,0.03,,
