Pool,job,Tj_initial,Tj_final,Diff_Tj,dj,(Tj-dj)/dj,((Tj_final)-(Tj_initial))/(Tj_initial)
Existants,J1,0,0,0,130,-1.0,,
Existants,J2,0,0,0,116,-1.0,,
Existants,J3,21,21,0,180,20.0,0.0,
Nouveaux acceptés,J4,,52,,194,0.27,,
Nouveaux acceptés,J5,,16,,172,0.09,,
Nouveaux acceptés,J6,,117,,318,0.37,,
Nouveaux acceptés,J7,,99,,205,0.48,,
