scenario,inst,variant,delta_ratio,nb_orders,nb_jobs,nb_new_jobs,nb_accepted_new_jobs,accepted_over_new,acceptance_ratio,cmax,total_tardiness,weighted_tardiness,obj,computing_time
same_costs,inst2,late_cmax_over_2_to_before_cmax,0.5,2,20,15,4,4/15,0.27,503,1192,59600,60103,239.36430370796006
