scenario,inst,variant,delta_ratio,nb_orders,nb_jobs,nb_new_jobs,nb_accepted_new_jobs,accepted_over_new,acceptance_ratio,cmax,total_tardiness,weighted_tardiness,obj,computing_time
m,portion_of_7_3,instance_11_late,0.2,2,7,2,2,2/2,1.0,338,161,124.03180000000002,462.03180000000003,4.1330910419346765
