Pool,job,Tj_initial,Tj_final,Diff_Tj,dj,(Tj-dj)/dj,((Tj_final)-(Tj_initial))/(Tj_initial)
Existants,J1,10,0,-10,162,-1.0,-1.0,
Existants,J2,159,42,-117,105,41.0,-0.74,
Existants,J3,167,434,267,129,433.0,1.6,
Existants,J4,27,96,69,194,95.0,2.56,
Existants,J5,148,269,121,79,268.0,0.82,
Nouveaux acceptés,J6,,182,,160,1.14,,
Nouveaux acceptés,J7,,371,,165,2.25,,
Nouveaux acceptés,J8,,14,,196,0.07,,
Nouveaux acceptés,J9,,342,,157,2.18,,
Nouveaux acceptés,J10,,199,,233,0.85,,
