Pool,job,Tj_initial,Tj_final,Diff_Tj,dj,(Tj-dj)/dj,((Tj_final)-(Tj_initial))/(Tj_initial)
Existants,J1,155,160,5,73,159.0,0.03,
Existants,J2,0,47,47,146,46.0,,
Existants,J3,86,9,-77,119,8.0,-0.9,
Nouveaux acceptés,J4,,45,,207,0.22,,
Nouveaux acceptés,J5,,290,,200,1.45,,
Nouveaux acceptés,J6,,483,,115,4.2,,
Nouveaux acceptés,J7,,473,,207,2.29,,
Nouveaux acceptés,J8,,349,,206,1.69,,
Nouveaux acceptés,J9,,154,,180,0.86,,
